accel_x (m/s^2),accel_y (m/s^2),accel_z (m/s^2)
7.085187248980075875e-03,5.685730073170110546e-03,-9.817208878531475946e+00
-2.854286393372306579e-02,-3.518310758567188418e-02,-9.805665308869953023e+00
-2.905455184528165508e-02,-1.993583574781408393e-02,-9.803744772731583623e+00
-3.191660321587187765e-02,-3.415211819329803250e-02,-9.786780078955743534e+00
-2.601401508866965293e-02,-3.646976082978160838e-02,-9.798796692740561198e+00
-3.954380170065432964e-02,1.174866824326329870e-02,-9.798646577444539929e+00
1.030710485603652041e-02,-2.262528775173365536e-02,-9.799751174344397242e+00
-4.527084753504224957e-03,-1.280715747254098161e-02,-9.817536659595720749e+00
-3.534709759629861558e-02,2.956408172820302466e-02,-9.797822792616077692e+00
-2.793857254658838399e-02,-2.183023852080207688e-02,-9.800393038017345404e+00
-1.857845160443752711e-02,1.778319795438060465e-03,-9.777970700080421906e+00
-3.852912049177166509e-02,-1.502884404528070927e-02,-9.805276862931401993e+00
-1.672735528542350011e-02,-2.122064111122684560e-02,-9.781444358418088569e+00
-1.039810561183151204e-02,-2.402902278099376676e-02,-9.796100830412770577e+00
-4.989908162115108681e-02,-1.085874167684848773e-03,-9.813880991649302388e+00
-2.817545597543510971e-02,2.212747017529268292e-02,-9.794144672099612592e+00
-1.890853113571819635e-02,6.002525471289457855e-03,-9.805689324686225561e+00
-2.523587276088042411e-02,-3.369695308860096161e-02,-9.789338961907048997e+00
-2.287962628267695142e-02,-6.417620967047879890e-03,-9.790154186955600579e+00
-1.810981455857085115e-02,-9.887375952540283092e-03,-9.833701862666734073e+00
-1.178626001787950496e-02,5.214879718480190662e-03,-9.804320831238086953e+00
-2.068386438161099253e-02,8.345888221013477576e-03,-9.795580840516874943e+00
-1.733672843207115927e-02,1.274638668587296797e-02,-9.829839158001655974e+00
-2.969859754794340612e-02,4.680881909097509529e-03,-9.800818436716843607e+00
-4.390798676897095243e-03,1.606865427402900601e-02,-9.807260196383284168e+00
1.199053768441083606e-03,-1.994199948662085664e-02,-9.805417844495474711e+00
-9.049782882513715890e-03,-2.984224416965725567e-03,-9.800514594862258733e+00
-5.183640550899079602e-03,2.040124372795286065e-02,-9.798361540485910126e+00
-1.833321258752733385e-03,7.272433401377576163e-04,-9.818025852190974234e+00
-1.741712657802674605e-02,-1.225908286254685613e-02,-9.832717621353106452e+00
-1.758663756486244373e-02,-9.891421686274229352e-03,-9.786772824360067347e+00
-3.382243218969505777e-03,-6.710904332817026717e-04,-9.815034573528794937e+00
-2.592060336549485700e-02,4.124396885156174711e-03,-9.812436259497417268e+00
-1.876157770478576597e-02,-5.321482895741577041e-04,-9.809008589597398853e+00
-1.357068024827272693e-02,-1.778015264080718425e-03,-9.801940823863084518e+00
-1.332203400721677401e-02,-2.168841194341791269e-03,-9.809469736712284060e+00
-1.115656965075348915e-02,1.806293337703770985e-02,-9.805920220158265366e+00
-1.816732394882349111e-02,-1.022248580043737080e-02,-9.814247050488928537e+00
-8.766837428388477016e-03,-8.280181813422514414e-03,-9.793629698406585149e+00
-2.471594234254186756e-02,-1.733920767264524043e-02,-9.792777796614293706e+00
-2.447502835085945891e-02,2.644040198715972428e-02,-9.817570791903730054e+00
7.001572471802674363e-03,-1.127264424809407486e-02,-9.797957774729896485e+00
-2.074252757673929193e-02,-7.583293782103026071e-03,-9.800694913636911920e+00
-1.638459872510177398e-02,-3.750227937844158310e-04,-9.795332663371311810e+00
-1.897149743361387086e-02,-2.625401167832757884e-02,-9.797117005569031534e+00
-3.465345921700326709e-02,-7.878142439742694819e-03,-9.803303715724279499e+00
-3.568684517538548567e-02,1.498042770818203660e-02,-9.793814765903841035e+00
-7.824670661636404234e-03,1.448224178367965922e-04,-9.796509136433897424e+00
-2.308451209678804086e-02,-3.398265087583463018e-02,-9.801814037994976303e+00
-3.600237566218455337e-02,-4.049457095906148704e-04,-9.799495987905341821e+00
7.516312019342611533e-03,-2.381230293717035568e-02,-9.806622012650583642e+00
-1.311603808671873289e-02,-7.726735308016804971e-03,-9.807562811584292106e+00
-2.195484966992024278e-02,-2.772862047462768681e-02,-9.819683408065234431e+00
-2.520894266367444680e-02,-1.173538863865838250e-02,-9.804475759602297558e+00
-7.212149677560595468e-03,-5.209303799573590694e-03,-9.787229548855719941e+00
-4.012378448928269337e-02,-1.039676423232772234e-02,-9.831379311339258464e+00
-3.077098502100959407e-02,1.331378531039201230e-02,-9.798986094661730206e+00
-2.472755261365917889e-02,5.072666993276211261e-05,-9.820105015265518489e+00
-3.104434827379158254e-02,-2.182441377334932292e-02,-9.798532702865994537e+00
-1.266512131316532667e-02,9.899383782340523408e-03,-9.782045624885661539e+00
-7.271881898360883084e-03,-1.132086606660232496e-02,-9.794773081602885512e+00
-4.352388641626656757e-02,-1.034977997712576044e-03,-9.798267536400320665e+00
-4.154545364298698612e-02,-1.805155881062631834e-02,-9.802991591443412034e+00
-3.738416752753487976e-02,2.545729178583272176e-02,-9.829112277474159498e+00
-4.096289619220137845e-02,-3.454547986165538986e-02,-9.804445906966545721e+00
-3.932974435726314250e-02,-1.472892171932077901e-02,-9.788488693053194467e+00
-2.699658667210242877e-02,-1.013193278778725878e-02,-9.792429827621775829e+00
-8.193265073002806848e-03,1.312294994648692190e-02,-9.802318891890395847e+00
-3.476438850415933257e-02,-1.089729280155933393e-02,-9.802167395508847747e+00
-2.957671522863510385e-02,-7.420678317660830796e-03,-9.790760497861411338e+00
-3.599749562568185790e-02,-3.724598388119665371e-02,-9.777289596513597303e+00
-3.933235498054802465e-02,-9.647013476417779648e-03,-9.793465923053890521e+00
-2.466988315028100301e-02,-1.677844890942216220e-03,-9.794079180048504085e+00
-2.049927120142103210e-02,9.348104672158467215e-03,-9.787587108657696433e+00
-4.467981427785769344e-02,-3.820868491130218793e-03,-9.802978394599602296e+00
-3.317139310230998034e-02,-2.101476605490545935e-02,-9.799964298169415500e+00
-4.521422208566043544e-02,-1.590017342911959064e-02,-9.788127491533161972e+00
-3.441912946036648768e-02,-6.156518885870581465e-03,-9.796638989937234143e+00
-4.892929166431591453e-03,-6.732475727328790863e-03,-9.793593844695447359e+00
-9.194826444301022750e-03,-2.154774472539324262e-02,-9.811397795134698896e+00
-3.016487907923613362e-02,2.596125914302589710e-03,-9.810014320348287242e+00
-5.620431159770019475e-02,-1.288661168205764047e-02,-9.787498053129649378e+00
-4.576254804599610981e-02,-6.323860204072294378e-03,-9.771916158226717997e+00
-4.788107857024557351e-02,1.590911379919046284e-03,-9.773655599326696475e+00
-2.342378334437430348e-02,-9.922023323015852214e-03,-9.777726491503976547e+00
-3.325327932610398773e-02,-5.929842411894377385e-03,-9.770983955335722726e+00
-3.043094434969981221e-02,2.486284480918781598e-02,-9.786940063192304251e+00
-1.888693689078393273e-02,-1.401680335861864996e-03,-9.791900748382472486e+00
-4.289206102139539456e-02,1.970027885868229529e-03,-9.798917245139387333e+00
-3.286603315595820057e-02,-6.804799049166815848e-03,-9.778551049491227332e+00
-4.413693380540779226e-02,1.690812685247196356e-02,-9.779985401699573089e+00
-1.848311644858993685e-02,3.472944541469585693e-03,-9.810090241852408965e+00
-9.860243690986165294e-03,8.549592249800494481e-03,-9.779195857159232119e+00
-8.493645780280324048e-03,-3.992900831365850910e-03,-9.782232935144632435e+00
-3.468998350959979354e-02,-2.364162692624603018e-02,-9.789472740711939736e+00
-3.233349221810956353e-02,-3.960050115941088009e-03,-9.807147169590914260e+00
-2.780194791189168763e-02,-7.591480739735704392e-03,-9.772987199045131135e+00
-3.436369250156053740e-02,-5.541042667434772744e-03,-9.805151278230956891e+00
-3.007090922999253874e-03,-2.866674565797290575e-03,-9.790473552055896533e+00
-4.976709824684567851e-02,4.712314558597439570e-03,-9.778486563275375687e+00
-1.017022912378399285e-02,-7.471023903251060999e-03,-9.794587024178227352e+00
-4.492677283163239166e-02,1.152401429075521934e-02,-9.777059508419160494e+00
-3.105807183583254860e-02,-1.720214970742182242e-02,-9.820418156885834193e+00
-5.299400527780463721e-02,2.161617759299507696e-02,-9.806922652585713607e+00
-2.735539110549306888e-02,1.466702776205104121e-02,-9.815858437135840830e+00
-4.321865560039563070e-02,-3.517192174432884344e-02,-9.786467830002614221e+00
-3.314195008482546945e-02,-3.491454040388409369e-04,-9.793310703909833492e+00
-1.957846585290337615e-02,-2.407942092169533879e-03,-9.777241528071671794e+00
-5.919945387637851747e-03,-3.233603240901996960e-03,-9.775842674979688951e+00
-1.103608962444493045e-02,-1.808339220081886869e-02,-9.802306451601255688e+00
-3.524376559849982937e-02,-1.871905222066422986e-02,-9.778585373443011264e+00
-2.190646110945549188e-02,-1.079407642333366467e-02,-9.764370907640538277e+00
-2.305947307060511250e-02,-1.886587315586460509e-03,-9.801860884320500844e+00
-2.912207559423177911e-02,-2.242455506357965422e-02,-9.799058219185724283e+00
-2.553404360931811959e-02,4.131795607525074257e-03,-9.788988484191150974e+00
-1.011399818811842960e-02,-1.834272629265651378e-02,-9.779573335666897904e+00
-2.232971352988651764e-02,-2.681251056551470224e-02,-9.776059776007997471e+00
-2.189461738597732465e-02,-6.946431303016501954e-03,-9.793657636820739754e+00
-3.275679415082900781e-02,3.554875487479713589e-03,-9.791415129151719299e+00
-1.476297073724350088e-02,-4.867123561946096535e-03,-9.789454070064598667e+00
-2.092396212223547949e-02,-1.909948372412493926e-03,-9.761818551149621825e+00
-3.347796576521539641e-02,-1.678815764537874497e-02,-9.810667800364697655e+00
-5.306661769281763308e-02,1.772837336177404688e-03,-9.804132654325814045e+00
-1.665441222715944788e-02,5.690134595215596766e-03,-9.803779739877397148e+00
-1.833534179706153636e-02,8.930931450352520493e-03,-9.792024370789311760e+00
-4.017249937022570466e-02,4.799601516951820454e-03,-9.792229719641596830e+00
-5.057819619105970166e-02,6.418925480306524392e-03,-9.818720707620467891e+00
-3.954983968202192141e-02,4.743324270429957225e-03,-9.790812730916146123e+00
-3.510568122419829851e-02,-2.918720456621361897e-02,-9.795011168875898733e+00
-2.206122932599949293e-02,-1.453855525191127471e-02,-9.791566658255890232e+00
-2.168242920651622385e-02,-3.337432496926888079e-03,-9.795601725480626243e+00
-9.817137926445469037e-03,-1.843083397796958442e-02,-9.786884895927569161e+00
-1.471118545749963008e-03,-2.677487538766868021e-03,-9.774701782500189395e+00
-4.228422667136937096e-02,-9.749306908424959506e-03,-9.792666344718828242e+00
-6.330176833884541138e-03,-1.045131970971872361e-02,-9.813719959473866439e+00
-9.279535933566885469e-03,-1.586288085949213306e-02,-9.793938666538744897e+00
-3.038172516879674573e-02,-2.822016137692650098e-02,-9.791070952937500849e+00
-4.814575461673803458e-02,-1.777505123639766885e-02,-9.811600202409161753e+00
-7.878911089878051777e-03,4.134418844955116239e-03,-9.817437364202032057e+00
8.809875830575981254e-03,1.479502754516275574e-02,-9.782227052498242870e+00
-4.092274422979125248e-02,-7.383095988599572106e-04,-9.760195505265722105e+00
-3.472607180530037224e-02,-1.039558885205640361e-02,-9.784508892896292664e+00
-2.197972824337543485e-02,1.731809463607748151e-02,-9.809330407263416873e+00
-3.552386227333385188e-02,4.160536315130499221e-03,-9.811745522964985255e+00
-2.825081813272072029e-02,-3.988442316574747348e-03,-9.793048217841331393e+00
-1.851375894255364446e-02,-8.182793435153710646e-03,-9.792442783169096998e+00
-3.333970481125486662e-02,1.768465972390430990e-02,-9.813471418383700851e+00
-2.879158764610199178e-02,-9.968942195040790544e-03,-9.804447943110632835e+00
-3.481167404961836576e-02,-1.742567008239525456e-02,-9.814351994813133473e+00
-1.143264418817538722e-02,2.206357281981348364e-03,-9.802504951838848513e+00
-1.785060871617661499e-02,7.784173055131547031e-03,-9.783110810197390705e+00
-2.774794948636225000e-02,1.056996613503827752e-03,-9.794135883196977588e+00
-4.105996565913967028e-02,-3.877794270107437491e-02,-9.800699405446657408e+00
-3.918161147699708580e-02,-4.506959973853191716e-04,-9.791066020916417756e+00
-2.963893303266318044e-02,3.155468398765516082e-03,-9.761604571182047607e+00
-2.804983629811830942e-02,5.261489921280020424e-03,-9.796670858000130266e+00
-1.747002703480913383e-02,-5.065240873146312564e-03,-9.805173658144584081e+00
-1.979259108588694860e-02,-1.522144481472741465e-02,-9.810281221183812406e+00
-2.812704867427345476e-02,9.581550058821101945e-03,-9.795378684508781575e+00
-1.899863523921111949e-02,1.331448743139304614e-02,-9.812104263588341979e+00
-4.580607501874675580e-02,1.283070406583738596e-02,-9.775460807758530990e+00
-3.479782803923602008e-02,-6.470147181801104430e-04,-9.816132079591678661e+00
-1.632747363873814778e-02,-3.100191628334799093e-03,-9.791314186023877042e+00
-1.161947184600528246e-02,-1.339900972680216525e-03,-9.808398033017798667e+00
-1.488518810012766369e-02,-1.793052866844816601e-02,-9.815861368591608738e+00
-2.482148563910454436e-02,4.788010526841730494e-04,-9.821258261351879071e+00
-2.413105876324043303e-02,-8.307642959009285677e-03,-9.822359131734437199e+00
-2.626528378027725638e-02,-1.561843740628669069e-02,-9.799820093395306131e+00
-3.981732660842889071e-02,-9.548927574852291225e-03,-9.777219309137736403e+00
-5.494541339495721821e-02,-9.687889095743383583e-03,-9.801901095984613121e+00
-1.529343883008831007e-02,-1.489094658797355392e-02,-9.809094547074746373e+00
-1.158630738326878878e-02,-4.647992668788270519e-03,-9.807197278912379801e+00
-2.990974859964649554e-02,-1.074047526050403434e-02,-9.769300903598233887e+00
-4.648630969428045601e-02,1.106010258984801986e-02,-9.779312713655853528e+00
-2.396461726569315207e-02,-1.157173270126793906e-02,-9.794220482439360609e+00
-4.487105901967013144e-02,-1.324539711582308626e-02,-9.808253876814431393e+00
-3.253588853853861540e-02,1.303650792498759793e-02,-9.794813321979827236e+00
-2.800647313909728972e-02,1.677989757987424085e-04,-9.815734444281485338e+00
-1.493319860628963304e-02,-2.487426888260973329e-02,-9.784359384949276262e+00
-3.787718235329767119e-02,1.087567645132494001e-02,-9.766213374891263399e+00
-4.158156747258227176e-02,1.052992333720983824e-02,-9.777617979951758187e+00
-4.273225088362435364e-02,-1.245458348913775111e-02,-9.777007131602129419e+00
-2.036393469514570509e-02,-1.518149832843707775e-02,-9.782810059881601461e+00
-2.368605108305280385e-02,-2.256721530503476639e-02,-9.788624868555571013e+00
-1.973253976449789587e-02,-6.468037698875811654e-03,-9.793802111088792728e+00
-2.887478421571416237e-02,-1.024768915529270658e-02,-9.784986472161449456e+00
-2.789319584796115872e-02,-1.089338791719764513e-02,-9.788113280041638831e+00
-2.319227019274172977e-02,8.168772230695243650e-04,-9.833819931480586973e+00
-1.853541155501925788e-02,-3.972918376448907399e-03,-9.788639861507773432e+00
-3.059354495282336217e-02,-2.764718218178478792e-02,-9.807243957165388437e+00
-2.893511333507431393e-02,1.147371447738777112e-02,-9.779970924050877201e+00
-2.888225045372808109e-02,-6.816058093848761934e-03,-9.775962715373509582e+00
-3.188190335110714646e-02,-4.496890271283375019e-03,-9.800938604514511709e+00
-6.670016148104588455e-03,-1.180463872855006154e-02,-9.778279059986097366e+00
-3.644412769852933831e-02,-2.773947663380023701e-02,-9.788672847639782404e+00
-4.831647037758837748e-02,-6.146216016376300842e-03,-9.789810893137104841e+00
-2.612996940929623868e-02,2.071239693469934147e-03,-9.808780910030742817e+00
-1.849948282503868779e-02,-1.230551246963023510e-02,-9.798147236489606726e+00
-2.125718804798173295e-02,-2.200913663631463499e-02,-9.775806907441021210e+00
-2.401903005305478650e-02,-1.991560937485480076e-02,-9.826781159307639513e+00
-1.028610471277816366e-02,-2.741340685069039093e-02,-9.793334053047201948e+00
-1.680837960187819141e-02,2.173584697974201285e-02,-9.818835305781442813e+00
-2.220852555757251920e-02,-3.811293474107695783e-02,-9.812339515400836376e+00
-3.716050685584286473e-02,-2.947830183574777496e-02,-9.803789953343432728e+00
-2.459783513600869581e-02,6.127511197119202453e-03,-9.785992889869746136e+00
-6.395293248262597791e-03,5.330209343968744795e-03,-9.805209690956825597e+00
-2.483153455077692293e-02,4.301613528819987937e-03,-9.795115160454081149e+00
-4.672884679674996211e-02,-1.439597182063700499e-02,-9.796740434201606007e+00
-2.982476243156704024e-02,-1.374878914894335155e-02,-9.781790204747938589e+00
-3.798342218940224668e-02,1.410090783034340968e-02,-9.792242438113500924e+00
-4.160561184195558926e-02,-5.650362927041602257e-03,-9.815803313081580939e+00
-2.285497780648078001e-02,-1.641645753330699120e-02,-9.806282146645910913e+00
-2.571574033460171521e-02,1.727800799306057275e-02,-9.797312423130424719e+00
-3.587220427767958547e-02,-3.042256284088588197e-02,-9.765158160955271782e+00
-3.946606572334868113e-02,5.232618930700819876e-04,-9.819736391355705862e+00
-3.783811311015156109e-02,-3.720998529467776234e-02,-9.774590534352038063e+00
-2.706949381821633499e-02,-8.150848720070684103e-03,-9.812236389559222616e+00
-1.657760889505166882e-02,7.859761232374851830e-04,-9.810468285389223553e+00
-2.378661285474781284e-02,-1.626164905686091483e-03,-9.774655441957973423e+00
-2.466016361510034449e-02,-1.419125819131784351e-03,-9.810975790302061128e+00
